ID,Date,Variety,Ripe,Part-ripe,Unripe,Flower,Fruit-width,Fruit-height,Mass,Yield/plant,Crop-composition,Plant-height,ExG
AL30,20250524,Florice,0,0,12,4,[],[],[],0.0,0.0,370.0,30.41859820899475
AL30,20250526,Florice,0,0,14,3,[],[],[],0.0,0.0,384.0,30.397450345320635
AL30,20250528,Florice,0,0,11,6,[],[],[],0.0,0.0,743.0,45.38362557523783
AL30,20250601,Florice,1,1,2,3,[88.0],[74.0],[327056.04774469207],327056.04774469207,0.1428571428571428,724.0,50.27271387705159
AL30,20250607,Florice,0,0,2,1,[],[],[],0.0,0.0,686.0,39.72534085815855
AL30,20250609,Florice,0,0,3,1,[],[],[],0.0,0.0,733.0,40.0966785577212
AL30,20250615,Florice,0,0,1,2,[],[],[],0.0,0.0,780.0,34.79256759293965
AL30,20250618,Florice,0,0,3,9,[],[],[],0.0,0.0,712.0,41.99314922677105
AL30,20250620,Florice,0,0,2,7,[],[],[],0.0,0.0,774.0,46.58408305863249
AL32,20250516,Hademar,0,0,16,5,[],[],[],0.0,0.0,486.0,32.80787294236937
AL32,20250518,Hademar,0,0,14,5,[],[],[],0.0,0.0,491.0,30.79149509950745
AL32,20250520,Hademar,0,0,15,3,[],[],[],0.0,0.0,549.0,30.76708128029593
AL32,20250522,Hademar,0,0,10,4,[],[],[],0.0,0.0,535.0,30.434139649812906
AL32,20250524,Hademar,0,3,7,5,[],[],[],0.0,0.0,520.0,30.772566002909777
AL32,20250526,Hademar,0,5,9,4,[],[],[],0.0,0.0,475.0,35.20600134271791
AL32,20250528,Hademar,1,1,6,5,[59.0],[58.0],[115227.76469936242],115227.76469936242,0.0769230769230769,858.0,45.19574753129986
AL32,20250601,Hademar,0,1,12,12,[],[],[],0.0,0.0,881.0,37.84511826623485
AL32,20250607,Hademar,0,0,14,8,[],[],[],0.0,0.0,838.0,36.01123015179429
AL32,20250609,Hademar,0,1,15,12,[],[],[],0.0,0.0,844.0,33.498635412435135
AL32,20250615,Hademar,0,0,7,12,[],[],[],0.0,0.0,800.0,44.104369680792665
AL32,20250618,Hademar,0,0,9,15,[],[],[],0.0,0.0,916.0,36.16940659269612
AL32,20250620,Hademar,0,0,12,15,[],[],[],0.0,0.0,914.0,40.78226746986731
AL34,20250516,Hademar,0,0,2,7,[],[],[],0.0,0.0,334.0,41.33571623369809
AL34,20250518,Hademar,0,0,3,5,[],[],[],0.0,0.0,392.0,42.72534328897581
AL34,20250520,Hademar,0,0,4,6,[],[],[],0.0,0.0,436.0,37.67354446534961
AL34,20250522,Hademar,0,0,6,6,[],[],[],0.0,0.0,471.0,37.47709736610371
AL34,20250524,Hademar,0,0,9,7,[],[],[],0.0,0.0,477.0,32.127986839528845
AL34,20250526,Hademar,0,0,7,4,[],[],[],0.0,0.0,471.0,35.19416543782805
AL34,20250528,Hademar,0,0,12,3,[],[],[],0.0,0.0,821.0,51.02130716375049
AL34,20250601,Hademar,0,0,14,1,[],[],[],0.0,0.0,766.0,42.30465881699695
AL34,20250607,Hademar,0,1,15,1,[],[],[],0.0,0.0,703.0,41.55935081624666
AL34,20250609,Hademar,1,2,10,4,[74.0],[76.0],[237521.0759964034],237521.0759964034,0.0588235294117647,695.0,36.63662719859676
AL34,20250615,Hademar,0,0,3,9,[],[],[],0.0,0.0,680.0,41.68913593625595
AL34,20250618,Hademar,0,0,4,10,[],[],[],0.0,0.0,851.0,39.55643336011849
AL34,20250620,Hademar,0,0,5,14,[],[],[],0.0,0.0,941.0,40.52161414278318
AL4,20250516,Sonsation,0,0,10,4,[],[],[],0.0,0.0,484.0,53.23774152893477
AL4,20250518,Sonsation,0,0,9,2,[],[],[],0.0,0.0,416.0,62.06306020217247
AL4,20250520,Sonsation,0,0,4,2,[],[],[],0.0,0.0,486.0,53.16448105484366
AL4,20250522,Sonsation,0,1,3,0,[],[],[],0.0,0.0,470.0,44.59753438196793
AL4,20250524,Sonsation,0,1,3,0,[],[],[],0.0,0.0,361.0,42.79022990314886
AL4,20250526,Sonsation,0,0,4,2,[],[],[],0.0,0.0,388.0,52.87093775411709
AL4,20250528,Sonsation,0,0,2,2,[],[],[],0.0,0.0,758.0,62.02316023873861
AL4,20250601,Sonsation,0,0,3,3,[],[],[],0.0,0.0,775.0,66.11514876106958
AL4,20250607,Sonsation,0,0,4,3,[],[],[],0.0,0.0,738.0,64.01909294309591
AL4,20250609,Sonsation,0,0,7,0,[],[],[],0.0,0.0,767.0,58.254071162631874
AL4,20250611,Sonsation,0,0,8,0,[],[],[],0.0,0.0,769.0,63.66120248919928
AL4,20250615,Sonsation,0,0,3,0,[],[],[],0.0,0.0,758.0,73.18202300290486
AL4,20250617,Sonsation,0,0,3,0,[],[],[],0.0,0.0,776.0,84.49815266970259
AL4,20250619,Sonsation,0,1,3,0,[],[],[],0.0,0.0,753.0,81.88767901808015
AL6,20250516,Sonsation,0,0,3,0,[],[],[],0.0,0.0,375.0,47.95604136177072
AL6,20250518,Sonsation,0,0,1,3,[],[],[],0.0,0.0,380.0,42.87586439102853
AL6,20250520,Sonsation,0,0,2,7,[],[],[],0.0,0.0,377.0,52.1245608869752
AL6,20250522,Sonsation,0,0,5,3,[],[],[],0.0,0.0,381.0,47.09985294194569
AL6,20250524,Sonsation,0,0,5,4,[],[],[],0.0,0.0,420.0,42.710150177570455
AL6,20250526,Sonsation,0,0,7,3,[],[],[],0.0,0.0,435.0,50.62751311215297
AL6,20250528,Sonsation,0,0,10,2,[],[],[],0.0,0.0,847.0,77.62773846407534
AL6,20250601,Sonsation,0,0,7,7,[],[],[],0.0,0.0,849.0,62.85627894439597
AL6,20250607,Sonsation,0,0,11,3,[],[],[],0.0,0.0,839.0,51.88152120537343
AL6,20250609,Sonsation,0,0,13,2,[],[],[],0.0,0.0,860.0,60.859960732101
AL6,20250611,Sonsation,0,0,14,1,[],[],[],0.0,0.0,848.0,73.26104889323894
AL6,20250615,Sonsation,0,0,3,0,[],[],[],0.0,0.0,852.0,65.79316062493999
AL6,20250617,Sonsation,0,0,4,2,[],[],[],0.0,0.0,874.0,73.59857699101296
AL6,20250618,Sonsation,0,0,3,0,[],[],[],0.0,0.0,938.0,61.40689175277445
AL6,20250620,Sonsation,0,0,4,0,[],[],[],0.0,0.0,926.0,50.97324733677884
AL8,20250516,Falco,0,0,16,2,[],[],[],0.0,0.0,428.0,30.457568175891453
AL8,20250518,Falco,0,0,11,2,[],[],[],0.0,0.0,420.0,28.43594497024377
AL8,20250520,Falco,2,0,11,3,"[77.0, 80.0]","[83.0, 80.0]","[280856.61870305374, 292210.0046858986]",573066.6233889523,0.125,435.0,32.61134161715493
AL8,20250522,Falco,1,0,6,2,[108.0],[80.0],[532552.7335400502],532552.7335400502,0.1111111111111111,461.0,30.94364501171853
AL8,20250524,Falco,1,0,8,0,[87.53475189208984],[117.96106719970703],[515851.6493625898],515851.6493625898,0.1111111111111111,487.0,33.60712743884362
AL8,20250526,Falco,0,0,5,0,[],[],[],0.0,0.0,477.0,29.339857267669792
AL8,20250528,Falco,0,0,8,0,[],[],[],0.0,0.0,832.0,40.37042457121899
AL8,20250601,Falco,1,0,0,0,[51.3721809387207],[102.9294204711914],[155031.7519494496],155031.7519494496,1.0,832.0,29.26354226830078
AL8,20250607,Falco,0,0,2,1,[],[],[],0.0,0.0,847.0,49.53037610031664
AL8,20250609,Falco,0,0,0,0,[],[],[],0.0,,714.0,39.01369235701628
AL8,20250611,Falco,0,0,0,2,[],[],[],0.0,0.0,683.0,39.45132586002633
AL8,20250615,Falco,0,0,3,1,[],[],[],0.0,0.0,821.0,47.38586552568911
AL8,20250617,Falco,0,0,4,1,[],[],[],0.0,0.0,822.0,54.30773029452919
AL8,20250618,Falco,0,0,4,0,[],[],[],0.0,0.0,827.0,58.36323381789086
AL8,20250620,Falco,0,0,4,0,[],[],[],0.0,0.0,831.0,61.25742318815462
AM11,20250516,Falco,0,0,12,6,[],[],[],0.0,0.0,311.0,35.276372737273
AM11,20250518,Falco,0,1,17,6,[],[],[],0.0,0.0,374.0,33.471581260724726
AM11,20250520,Falco,0,0,13,0,[],[],[],0.0,0.0,429.0,34.52395157314839
AM11,20250522,Falco,0,1,4,0,[],[],[],0.0,0.0,453.0,32.041044073687104
AM11,20250524,Falco,0,0,3,0,[],[],[],0.0,0.0,494.0,32.49965729595591
AM11,20250526,Falco,0,1,2,0,[],[],[],0.0,0.0,446.0,38.18387916630154
AM11,20250528,Falco,1,0,2,0,[71.0],[88.0],[253177.14015371507],253177.14015371507,0.3333333333333333,832.0,70.43260932195336
AM11,20250601,Falco,0,0,2,0,[],[],[],0.0,0.0,846.0,53.52387163037109
AM11,20250607,Falco,0,0,1,0,[],[],[],0.0,0.0,785.0,51.832491727958384
AM11,20250609,Falco,0,0,1,0,[],[],[],0.0,0.0,766.0,44.75003863090141
AM11,20250611,Falco,0,0,2,1,[],[],[],0.0,0.0,871.0,46.95665281971198
AM11,20250617,Falco,0,0,0,0,[],[],[],0.0,,870.0,44.99676657294151
AM11,20250618,Falco,0,0,0,0,[],[],[],0.0,,889.0,39.713309993497504
AM11,20250620,Falco,0,0,0,0,[],[],[],0.0,,892.0,40.03683069452292
AM11,20250625,Falco,0,0,0,0,[],[],[],0.0,,824.0,48.221974747251295
AM13,20250516,Falco,0,0,3,1,[],[],[],0.0,0.0,397.0,32.2952389821663
AM13,20250518,Falco,0,0,2,0,[],[],[],0.0,0.0,445.0,32.985003828954575
AM13,20250520,Falco,0,0,4,3,[],[],[],0.0,0.0,463.0,31.08863252469649
AM13,20250522,Falco,0,0,4,8,[],[],[],0.0,0.0,503.0,35.79563337523485
AM13,20250524,Falco,0,0,8,3,[],[],[],0.0,0.0,491.0,31.00580014021519
AM13,20250526,Falco,0,0,12,4,[],[],[],0.0,0.0,468.0,32.70231292245992
AM13,20250528,Falco,0,0,13,3,[],[],[],0.0,0.0,788.0,54.35586048578668
AM13,20250601,Falco,0,1,13,4,[],[],[],0.0,0.0,795.0,42.829034427879805
AM13,20250607,Falco,0,1,11,1,[],[],[],0.0,0.0,830.0,43.85573594490807
AM13,20250609,Falco,1,0,11,0,[80.0],[83.0],[303167.8798616198],303167.8798616198,0.0833333333333333,804.0,40.7194247342784
AM13,20250611,Falco,1,0,7,1,[80.0],[74.0],[270294.25433445623],270294.25433445623,0.1111111111111111,757.0,53.26777635567082
AM13,20250615,Falco,0,0,10,0,[],[],[],0.0,0.0,1046.0,43.1299252319016
AM13,20250617,Falco,0,0,7,2,[],[],[],0.0,0.0,1010.0,52.06110923346896
AM13,20250618,Falco,0,0,10,2,[],[],[],0.0,0.0,1056.0,40.57919141392596
AM13,20250620,Falco,0,0,2,0,[],[],[],0.0,0.0,838.0,37.2307365322889
AM13,20250625,Falco,1,0,1,0,[57.07524490356445],[87.1822509765625],[162087.21699296616],162087.21699296616,0.5,1044.0,56.0373372784704
AM15,20250516,Favori,0,0,6,0,[],[],[],0.0,0.0,546.0,43.47191242273172
AM15,20250518,Favori,0,0,8,7,[],[],[],0.0,0.0,439.0,36.08648910666173
AM15,20250520,Favori,0,0,5,8,[],[],[],0.0,0.0,436.0,37.51570138328013
AM15,20250522,Favori,0,0,7,3,[],[],[],0.0,0.0,464.0,40.22803552269393
AM15,20250524,Favori,0,0,9,0,[],[],[],0.0,0.0,337.0,35.24255727368868
AM15,20250526,Favori,0,0,3,1,[],[],[],0.0,0.0,430.0,33.91434081880284
AM15,20250528,Favori,1,0,6,1,[65.0],[49.0],[118153.85980487923],118153.85980487923,0.125,825.0,53.66335724490895
AM15,20250601,Favori,0,0,6,6,[],[],[],0.0,0.0,743.0,46.85859352677892
AM15,20250607,Favori,0,0,0,8,[],[],[],0.0,0.0,854.0,46.40584583673612
AM15,20250609,Favori,0,0,1,7,[],[],[],0.0,0.0,898.0,47.89628423240385
AM15,20250611,Favori,0,0,1,8,[],[],[],0.0,0.0,896.0,37.072429346214
AM15,20250615,Favori,0,0,10,17,[],[],[],0.0,0.0,1017.0,53.39839710992042
AM15,20250618,Favori,0,0,4,18,[],[],[],0.0,0.0,1025.0,57.21643396238197
AM15,20250620,Favori,0,0,4,21,[],[],[],0.0,0.0,995.0,60.35863450492574
AM15,20250625,Favori,1,0,6,34,[89.0],[68.0],[307407.2078202269],307407.2078202269,0.024390243902439,1173.0,66.20313830141814
AM17,20250516,Favori,0,0,0,0,[],[],[],0.0,,252.0,35.46533647420617
AM17,20250518,Favori,0,0,1,1,[],[],[],0.0,0.0,239.0,34.280892549886616
AM17,20250520,Favori,0,0,2,0,[],[],[],0.0,0.0,184.0,42.65049893050565
AM17,20250522,Favori,0,1,1,0,[],[],[],0.0,0.0,345.0,43.40438705236588
AM17,20250524,Favori,0,0,0,0,[],[],[],0.0,,335.0,42.46019651912688
AM17,20250526,Favori,1,1,0,0,[60.0],[64.0],[131494.5021086544],131494.5021086544,0.5,273.0,36.775833895183126
AM17,20250528,Favori,1,1,0,0,[71.0],[59.0],[169743.7644212408],169743.7644212408,0.5,610.0,56.3402020606508
AM17,20250601,Favori,0,1,0,0,[],[],[],0.0,0.0,752.0,54.40727069187029
AM17,20250607,Favori,0,0,0,1,[],[],[],0.0,0.0,809.0,40.88517483365772
AM17,20250609,Favori,0,0,1,1,[],[],[],0.0,0.0,825.0,47.01308603157143
AM17,20250615,Favori,0,0,0,5,[],[],[],0.0,0.0,735.0,42.05461516495181
AM17,20250618,Favori,0,0,0,8,[],[],[],0.0,0.0,793.0,44.28514303163787
AM17,20250620,Favori,0,0,2,11,[],[],[],0.0,0.0,896.0,52.345161522847015
AM17,20250625,Favori,0,0,10,9,[],[],[],0.0,0.0,775.0,53.63043297481343
AM19,20250516,Favori,0,0,1,3,[],[],[],0.0,0.0,413.0,46.01473624532301
AM19,20250518,Favori,0,0,1,2,[],[],[],0.0,0.0,397.0,38.986056203175096
AM19,20250520,Favori,0,0,1,3,[],[],[],0.0,0.0,292.0,35.81020024475602
AM19,20250522,Favori,0,0,5,5,[],[],[],0.0,0.0,306.0,37.622292125250425
AM19,20250524,Favori,0,0,5,5,[],[],[],0.0,0.0,401.0,34.43864640127563
AM19,20250526,Favori,0,0,10,1,[],[],[],0.0,0.0,353.0,32.71013963049783
AM19,20250528,Favori,0,0,10,4,[],[],[],0.0,0.0,674.0,72.1463153561923
AM19,20250601,Favori,1,1,3,2,[76.0],[67.0],[220865.1057293072],220865.1057293072,0.1428571428571428,795.0,61.47210448640378
AM19,20250607,Favori,0,0,1,1,[],[],[],0.0,0.0,866.0,43.0211429777821
AM19,20250609,Favori,0,0,2,2,[],[],[],0.0,0.0,883.0,58.25449913548546
AM19,20250615,Favori,0,0,1,2,[],[],[],0.0,0.0,915.0,59.53465581250056
AM19,20250618,Favori,0,0,1,4,[],[],[],0.0,0.0,925.0,54.396438180976894
AM19,20250620,Favori,0,0,1,7,[],[],[],0.0,0.0,955.0,40.89547955036296
AM19,20250625,Favori,0,0,7,28,[],[],[],0.0,0.0,1095.0,57.725050763677686
AM21,20250516,Favori,0,0,1,4,[],[],[],0.0,0.0,253.0,42.09845548961626
AM21,20250518,Favori,0,0,2,3,[],[],[],0.0,0.0,267.0,34.37441635747533
AM21,20250520,Favori,0,0,2,0,[],[],[],0.0,0.0,262.0,41.1704450412979
AM21,20250522,Favori,0,0,1,2,[],[],[],0.0,0.0,254.0,33.50029875546753
AM21,20250524,Favori,0,0,4,2,[],[],[],0.0,0.0,234.0,30.07381937150637
AM21,20250526,Favori,0,0,0,0,[],[],[],0.0,,239.0,33.73748729534308
AM21,20250528,Favori,0,0,0,0,[],[],[],0.0,,597.0,64.34640005196593
AM21,20250601,Favori,0,0,0,1,[],[],[],0.0,0.0,667.0,43.3436997344114
AM21,20250607,Favori,0,0,0,6,[],[],[],0.0,0.0,811.0,56.05122688738338
AM21,20250609,Favori,0,0,0,6,[],[],[],0.0,0.0,797.0,49.57153367485799
AM21,20250615,Favori,0,0,4,7,[],[],[],0.0,0.0,1026.0,79.2018184862508
AM21,20250618,Favori,0,0,7,9,[],[],[],0.0,0.0,959.0,80.67862686318051
AM21,20250620,Favori,0,0,13,12,[],[],[],0.0,0.0,974.0,68.52068010773182
AM21,20250625,Favori,0,0,11,24,[],[],[],0.0,0.0,828.0,64.86826373447718
AM23,20250516,17_100_06,0,0,7,2,[],[],[],0.0,0.0,389.0,29.73924134445339
AM23,20250518,17_100_06,0,0,9,2,[],[],[],0.0,0.0,389.0,30.467809392878188
AM23,20250520,17_100_06,1,1,3,0,[68.0],[64.0],[168897.3827084494],168897.3827084494,0.2,368.0,29.99609043421852
AM23,20250522,17_100_06,0,0,0,0,[],[],[],0.0,,394.0,28.858045229290767
AM23,20250524,17_100_06,0,0,0,2,[],[],[],0.0,0.0,406.0,31.75678443721941
AM23,20250526,17_100_06,0,0,0,5,[],[],[],0.0,0.0,376.0,26.99508241831924
AM23,20250528,17_100_06,0,0,0,6,[],[],[],0.0,0.0,754.0,48.646973773528174
AM23,20250601,17_100_06,0,0,1,10,[],[],[],0.0,0.0,786.0,48.03921559048967
AM23,20250607,17_100_06,0,1,2,1,[],[],[],0.0,0.0,732.0,59.09933939037667
AM23,20250609,17_100_06,0,0,3,0,[],[],[],0.0,0.0,725.0,64.77419847550227
AM23,20250615,17_100_06,0,1,5,4,[],[],[],0.0,0.0,680.0,80.29415879551705
AM23,20250618,17_100_06,0,0,4,4,[],[],[],0.0,0.0,662.0,64.17961494614362
AM23,20250620,17_100_06,0,0,8,6,[],[],[],0.0,0.0,631.0,70.09864186834643
AM23,20250625,17_100_06,2,1,4,17,"[70.0, 70.0]","[119.0, 58.0]","[332788.3861959912, 162199.3815072898]",494987.767703281,0.0833333333333333,808.0,72.09284408216119
AM25,20250516,17_100_06,0,0,0,8,[],[],[],0.0,0.0,369.0,35.31339443508347
AM25,20250518,17_100_06,0,0,2,8,[],[],[],0.0,0.0,383.0,38.94456899489416
AM25,20250520,17_100_06,0,0,4,10,[],[],[],0.0,0.0,401.0,37.081852154231285
AM25,20250522,17_100_06,0,0,7,10,[],[],[],0.0,0.0,432.0,35.20043736830112
AM25,20250524,17_100_06,0,0,13,9,[],[],[],0.0,0.0,433.0,38.21850698302457
AM25,20250526,17_100_06,0,0,9,7,[],[],[],0.0,0.0,439.0,32.54066623172567
AM25,20250528,17_100_06,0,0,13,5,[],[],[],0.0,0.0,838.0,44.82056637666503
AM25,20250601,17_100_06,1,0,16,4,[81.99998474121094],[86.99998474121094],[333865.72777870006],333865.72777870006,0.0476190476190476,856.0,47.82962830676421
AM25,20250607,17_100_06,0,1,5,2,[],[],[],0.0,0.0,813.0,52.25730704707928
AM25,20250609,17_100_06,3,0,3,4,"[65.0, 61.0, 62.0]","[61.0, 68.0, 58.0]","[147089.49894076804, 144408.8145813741, 127243.7596967392]",418742.0732188813,0.3,737.0,59.18397470550008
AM25,20250615,17_100_06,0,0,2,6,[],[],[],0.0,0.0,840.0,47.39805356193349
AM25,20250618,17_100_06,0,0,0,11,[],[],[],0.0,0.0,838.0,50.88546304313045
AM25,20250620,17_100_06,0,0,3,10,[],[],[],0.0,0.0,952.0,51.41521043757234
AM25,20250625,17_100_06,0,0,8,12,[],[],[],0.0,0.0,906.0,53.57694499859532
AM27,20250516,Florice,0,3,5,5,[],[],[],0.0,0.0,292.0,42.72237172467168
AM27,20250518,Florice,1,0,6,2,[60.0],[52.0],[106839.28296328169],106839.28296328169,0.1111111111111111,64.0,41.25961492150536
AM27,20250520,Florice,0,0,4,0,[],[],[],0.0,0.0,284.0,31.951331973331072
AM27,20250522,Florice,0,0,4,0,[],[],[],0.0,0.0,246.0,32.14155756799418
AM27,20250524,Florice,0,0,5,0,[],[],[],0.0,0.0,162.0,35.34857528736919
AM27,20250526,Florice,1,0,6,2,[68.0],[61.0],[160980.31789399084],160980.31789399084,0.1111111111111111,232.0,28.78137330584251
AM27,20250528,Florice,1,0,7,1,[68.0],[58.0],[153063.2530795323],153063.2530795323,0.1111111111111111,577.0,65.16280254765628
AM27,20250601,Florice,2,0,3,2,"[64.0, 67.0]","[77.0, 71.0]","[180001.36288651355, 181900.1571943065]",361901.5200808201,0.2857142857142857,586.0,40.99540681570583
AM27,20250607,Florice,0,2,6,8,[],[],[],0.0,0.0,570.0,37.58993101752627
AM27,20250609,Florice,0,1,8,3,[],[],[],0.0,0.0,564.0,46.81529061255406
AM27,20250615,Florice,0,0,11,5,[],[],[],0.0,0.0,578.0,59.62743449369217
AM27,20250618,Florice,0,0,10,6,[],[],[],0.0,0.0,579.0,70.85977314027198
AM27,20250620,Florice,0,0,14,6,[],[],[],0.0,0.0,600.0,72.84211257530505
AM27,20250625,Florice,0,0,17,14,[],[],[],0.0,0.0,659.0,93.75819981092243
AM29,20250516,Florice,0,1,11,5,[],[],[],0.0,0.0,305.0,33.87680777600828
AM29,20250518,Florice,0,1,6,3,[],[],[],0.0,0.0,154.0,38.19911093730295
AM29,20250520,Florice,0,0,6,2,[],[],[],0.0,0.0,320.0,31.48542146731064
AM29,20250522,Florice,0,0,5,3,[],[],[],0.0,0.0,375.0,31.57117998052505
AM29,20250524,Florice,0,1,4,4,[],[],[],0.0,0.0,370.0,27.27468157774595
AM29,20250526,Florice,0,0,4,2,[],[],[],0.0,0.0,366.0,26.63832159881949
AM29,20250528,Florice,0,0,2,3,[],[],[],0.0,0.0,725.0,39.67807645827558
AM29,20250601,Florice,0,0,2,3,[],[],[],0.0,0.0,738.0,38.24480324575121
AM29,20250607,Florice,0,0,6,4,[],[],[],0.0,0.0,661.0,41.40062411472755
AM29,20250609,Florice,0,0,7,1,[],[],[],0.0,0.0,660.0,41.09901361287372
AM29,20250615,Florice,0,0,7,5,[],[],[],0.0,0.0,699.0,37.641966120306606
AM29,20250618,Florice,0,1,7,5,[],[],[],0.0,0.0,706.0,39.78741747886589
AM29,20250620,Florice,0,0,6,9,[],[],[],0.0,0.0,661.0,43.64478371124661
AM29,20250625,Florice,2,0,10,22,"[100.0, 117.0]","[83.0, 83.0]","[473699.81228378095, 648447.6730352677]",1122147.4853190486,0.0588235294117647,878.0,48.457247950119445
AM3,20250516,Sonsation,0,0,9,2,[],[],[],0.0,0.0,416.0,39.311073530057904
AM3,20250518,Sonsation,0,0,11,4,[],[],[],0.0,0.0,412.0,50.31870609048472
AM3,20250520,Sonsation,0,0,10,6,[],[],[],0.0,0.0,366.0,38.67651469159041
AM3,20250522,Sonsation,1,0,9,4,[70.88965606689453],[94.97002410888672],[272381.37450724095],272381.3745072409,0.0714285714285714,371.0,36.24362095053466
AM3,20250524,Sonsation,2,0,11,5,"[45.0, 80.0]","[42.0, 74.0]","[48539.9626924525, 270294.25433445623]",318834.2170269087,0.1111111111111111,344.0,39.56079574622066
AM3,20250526,Sonsation,0,1,10,4,[],[],[],0.0,0.0,357.0,42.13658590008134
AM3,20250528,Sonsation,0,0,8,6,[],[],[],0.0,0.0,828.0,63.1525581557227
AM3,20250601,Sonsation,0,0,18,3,[],[],[],0.0,0.0,716.0,46.37897980720443
AM3,20250607,Sonsation,0,0,4,0,[],[],[],0.0,0.0,790.0,50.65071537955959
AM3,20250609,Sonsation,2,2,3,0,"[80.0, 77.0]","[116.0, 70.0]","[423704.50679455296, 236867.02782185253]",660571.5346164055,0.2857142857142857,753.0,44.36507002169556
AM3,20250611,Sonsation,3,1,3,0,"[114.0, 80.0, 33.0]","[83.0, 67.0, 33.0]","[615620.2760440018, 244725.87892444013, 20510.060426556913]",880856.2153949989,0.4285714285714285,792.0,46.69946359977372
AM3,20250615,Sonsation,0,0,0,0,[],[],[],0.0,,854.0,41.35580134326004
AM3,20250617,Sonsation,0,0,0,0,[],[],[],0.0,,852.0,47.42740811334761
AM3,20250619,Sonsation,0,0,1,0,[],[],[],0.0,0.0,874.0,43.96120832682357
AM3,20250625,Sonsation,0,0,0,0,[],[],[],0.0,,892.0,55.59508434430396
AM31,20250516,Florice,0,0,4,2,[],[],[],0.0,0.0,225.0,34.28281160574461
AM31,20250518,Florice,0,0,7,6,[],[],[],0.0,0.0,302.0,34.03574095753608
AM31,20250520,Florice,0,0,10,1,[],[],[],0.0,0.0,356.0,32.56113281312413
AM31,20250522,Florice,0,0,11,2,[],[],[],0.0,0.0,367.0,34.00602869800062
AM31,20250524,Florice,0,0,12,6,[],[],[],0.0,0.0,384.0,31.080196452969847
AM31,20250526,Florice,0,1,17,5,[],[],[],0.0,0.0,321.0,28.96899663507109
AM31,20250528,Florice,0,0,17,1,[],[],[],0.0,0.0,708.0,47.574782963231016
AM31,20250601,Florice,2,0,11,3,"[85.0, 46.0]","[67.0, 45.0]","[276272.57425454375, 54344.212199592315]",330616.7864541361,0.125,768.0,49.111248088533856
AM31,20250607,Florice,0,0,2,4,[],[],[],0.0,0.0,748.0,37.63106166329957
AM31,20250609,Florice,0,0,4,3,[],[],[],0.0,0.0,734.0,44.82782442233791
AM31,20250615,Florice,0,0,8,4,[],[],[],0.0,0.0,762.0,35.772129903349395
AM31,20250618,Florice,0,1,7,1,[],[],[],0.0,0.0,713.0,44.80280646172441
AM31,20250620,Florice,1,1,7,4,[94.0],[77.0],[388303.7213049888],388303.7213049888,0.0769230769230769,858.0,49.40704168471926
AM31,20250625,Florice,2,0,10,11,"[102.0, 71.0]","[81.0, 56.0]","[480961.68747835787, 161112.72555236414]",642074.413030722,0.0869565217391304,907.0,42.60753899365747
AM33,20250516,Hademar,0,0,13,6,[],[],[],0.0,0.0,578.0,32.101487354643
AM33,20250518,Hademar,0,0,11,7,[],[],[],0.0,0.0,88.0,31.13993787565159
AM33,20250520,Hademar,0,0,8,2,[],[],[],0.0,0.0,461.0,30.15127731729957
AM33,20250522,Hademar,0,0,10,2,[],[],[],0.0,0.0,612.0,30.096662558557338
AM33,20250524,Hademar,1,0,11,3,[74.0],[74.0],[231270.5213649191],231270.5213649191,0.0666666666666666,609.0,29.33291880063964
AM33,20250526,Hademar,1,2,7,4,[74.0],[70.0],[218769.4121019505],218769.4121019505,0.0714285714285714,583.0,29.24510574513467
AM33,20250528,Hademar,2,2,5,3,"[76.0, 40.99722671508789]","[70.0, 68.01030731201172]","[230754.58807539556, 65239.22851395385]",295993.8165893494,0.1666666666666666,822.0,45.861843482621936
AM33,20250601,Hademar,0,0,4,13,[],[],[],0.0,0.0,1045.0,34.202440058468255
AM33,20250607,Hademar,0,0,10,20,[],[],[],0.0,0.0,1003.0,38.15490595536576
AM33,20250609,Hademar,0,0,9,17,[],[],[],0.0,0.0,1017.0,30.37666948456645
AM33,20250615,Hademar,0,0,6,15,[],[],[],0.0,0.0,937.0,36.21494011007755
AM33,20250618,Hademar,0,0,11,20,[],[],[],0.0,0.0,971.0,33.68917427440158
AM33,20250620,Hademar,0,0,10,25,[],[],[],0.0,0.0,1097.0,35.903291777244874
AM33,20250625,Hademar,0,0,18,23,[],[],[],0.0,0.0,1088.0,42.922577654574994
AM35,20250516,Hademar,0,0,2,11,[],[],[],0.0,0.0,351.0,37.920699285268704
AM35,20250518,Hademar,0,0,1,5,[],[],[],0.0,0.0,445.0,37.506064441161776
AM35,20250520,Hademar,0,0,1,7,[],[],[],0.0,0.0,374.0,32.50868620144391
AM35,20250522,Hademar,0,0,3,6,[],[],[],0.0,0.0,424.0,32.48343968906068
AM35,20250524,Hademar,0,0,12,6,[],[],[],0.0,0.0,473.0,35.856644697184834
AM35,20250526,Hademar,0,0,11,3,[],[],[],0.0,0.0,419.0,31.37721201088216
AM35,20250528,Hademar,0,0,13,2,[],[],[],0.0,0.0,838.0,48.52815707880947
AM35,20250601,Hademar,0,0,22,4,[],[],[],0.0,0.0,865.0,44.170779885974525
AM35,20250607,Hademar,2,0,19,4,"[85.0, 74.0]","[93.0, 53.0]","[383482.8269503368, 165639.69773433395]",549122.5246846707,0.08,864.0,45.95463818127254
